shops,ratings,userids
kokomama-singapore,4.0,1970
kokomama-singapore,4.0,675
kokomama-singapore,4.0,2043
dimbulah-singapore,4.0,1882
dimbulah-singapore,4.0,2043
starbucks-singapore-18,4.0,2043
lupicia-singapore,4.0,2043
café-la-reina-singapore,5.0,2043
chatime-singapore-2,4.0,306
chatime-singapore-2,4.0,2043
muzium-cafe-singapore,5.0,2043
cocoa-colony-singapore-3,3.0,2043
sprmrkt-singapore-4,4.0,186
sprmrkt-singapore-4,4.0,407
sprmrkt-singapore-4,4.0,2043
bungy-bar-singapore,4.0,532
bungy-bar-singapore,4.0,2043
café-kapok-singapore,4.0,2043
upside-down-coffee-alternatives-singapore,5.0,2043
hygge-singapore,5.0,2043
going-om-singapore,5.0,26
going-om-singapore,5.0,1868
going-om-singapore,5.0,2474
going-om-singapore,5.0,209
going-om-singapore,5.0,488
going-om-singapore,5.0,2043
sun-moon-singapore,3.0,152
sun-moon-singapore,3.0,2043
regroup-singapore,4.0,306
regroup-singapore,4.0,1475
regroup-singapore,4.0,2043
tian-kee-and-co-singapore-2,3.0,1160
tian-kee-and-co-singapore-2,3.0,2043
clinton-street-baking-company-and-restaurant-singapore,5.0,1722
clinton-street-baking-company-and-restaurant-singapore,5.0,306
clinton-street-baking-company-and-restaurant-singapore,5.0,2474
clinton-street-baking-company-and-restaurant-singapore,5.0,91
clinton-street-baking-company-and-restaurant-singapore,5.0,1160
clinton-street-baking-company-and-restaurant-singapore,5.0,2141
clinton-street-baking-company-and-restaurant-singapore,5.0,1123
clinton-street-baking-company-and-restaurant-singapore,5.0,1100
clinton-street-baking-company-and-restaurant-singapore,5.0,1970
clinton-street-baking-company-and-restaurant-singapore,5.0,27
clinton-street-baking-company-and-restaurant-singapore,5.0,2303
clinton-street-baking-company-and-restaurant-singapore,5.0,2445
clinton-street-baking-company-and-restaurant-singapore,5.0,225
clinton-street-baking-company-and-restaurant-singapore,5.0,2043
coffee-hive-singapore-6,4.0,2043
qita-in-the-park-singapore,4.0,2043
starbucks-singapore-86,5.0,2043
habitat-coffee-singapore,3.0,1585
habitat-coffee-singapore,3.0,91
habitat-coffee-singapore,3.0,2237
habitat-coffee-singapore,3.0,105
habitat-coffee-singapore,3.0,2073
habitat-coffee-singapore,3.0,2350
habitat-coffee-singapore,3.0,789
habitat-coffee-singapore,3.0,753
habitat-coffee-singapore,3.0,128
habitat-coffee-singapore,3.0,2043
vickys-singapore-2,5.0,1825
vickys-singapore-2,5.0,1075
vickys-singapore-2,5.0,306
vickys-singapore-2,5.0,107
vickys-singapore-2,5.0,2043
the-flame-cafe-singapore,1.0,2043
niche-savoureuse-singapore,4.0,91
niche-savoureuse-singapore,4.0,2043
chen-cai-eating-house-singapore,4.0,2262
chen-cai-eating-house-singapore,4.0,2043
plus-eight-two-singapore,5.0,2043
wild-honey-singapore,4.0,306
wild-honey-singapore,4.0,2493
wild-honey-singapore,4.0,665
wild-honey-singapore,4.0,2479
wild-honey-singapore,4.0,1123
wild-honey-singapore,4.0,2044
wild-honey-singapore,4.0,753
wild-honey-singapore,4.0,2237
wild-honey-singapore,4.0,209
wild-honey-singapore,4.0,671
wild-honey-singapore,4.0,898
wild-honey-singapore,4.0,809
wild-honey-singapore,4.0,1882
wild-honey-singapore,4.0,488
wild-honey-singapore,4.0,76
wild-honey-singapore,4.0,1368
wild-honey-singapore,4.0,1075
wild-honey-singapore,4.0,1902
wild-honey-singapore,4.0,970
wild-honey-singapore,4.0,2043
ya-kun-kaya-toast-singapore-10,4.0,26
ya-kun-kaya-toast-singapore-10,4.0,1777
ya-kun-kaya-toast-singapore-10,4.0,2043
balmoral-bakery-singapore,5.0,322
balmoral-bakery-singapore,5.0,107
balmoral-bakery-singapore,5.0,861
balmoral-bakery-singapore,5.0,2097
balmoral-bakery-singapore,5.0,1276
balmoral-bakery-singapore,5.0,2271
balmoral-bakery-singapore,5.0,2043
meomi-cat-cafe-singapore,5.0,2061
meomi-cat-cafe-singapore,5.0,2043
coffee-and-toast-singapore,4.0,1051
coffee-and-toast-singapore,4.0,1779
coffee-and-toast-singapore,4.0,570
coffee-and-toast-singapore,4.0,2043
the-daily-cut-singapore-3,5.0,225
the-daily-cut-singapore-3,5.0,2043
starbucks-singapore-63,4.0,2043
starbucks-coffee-singapore-8,4.0,2043
spinelli-coffee-company-singapore-3,3.0,1779
spinelli-coffee-company-singapore-3,3.0,2043
starbucks-singapore-47,4.0,164
starbucks-singapore-47,4.0,1194
starbucks-singapore-47,4.0,2043
ya-kun-kaya-toast-singapore-43,4.0,2043
arabica-singapore,5.0,1585
arabica-singapore,5.0,2043
rise-and-grind-coffee-co-bukit-timah,4.0,1222
rise-and-grind-coffee-co-bukit-timah,4.0,2043
warung-ijo-singapore-2,4.0,2043
mother-dough-singapore,4.0,794
mother-dough-singapore,4.0,306
mother-dough-singapore,4.0,2043
the-marshmallow-tree-singapore,4.0,57
the-marshmallow-tree-singapore,4.0,2043
chalk-farm-singapore-2,5.0,2479
chalk-farm-singapore-2,5.0,2043
kim-kee-coffee-shop-tanjong-rhu-wanton-mee-singapore,4.0,198
kim-kee-coffee-shop-tanjong-rhu-wanton-mee-singapore,4.0,809
kim-kee-coffee-shop-tanjong-rhu-wanton-mee-singapore,4.0,2043
the-hangar-singapore,4.0,675
the-hangar-singapore,4.0,2303
the-hangar-singapore,4.0,2061
the-hangar-singapore,4.0,152
the-hangar-singapore,4.0,2445
the-hangar-singapore,4.0,2043
starbucks-singapore-121,5.0,2043
mon-bijou-singapore,4.0,2479
mon-bijou-singapore,4.0,2097
mon-bijou-singapore,4.0,2043
kith-cafe-singapore-6,5.0,1825
kith-cafe-singapore-6,5.0,1359
kith-cafe-singapore-6,5.0,2043
plain-vanilla-bakery-singapore-3,3.0,306
plain-vanilla-bakery-singapore-3,3.0,2043
art-palates-cafe-singapore,4.0,570
art-palates-cafe-singapore,4.0,2043
volks-cafe-singapore,4.0,2043
stamping-ground-singapore-2,4.0,789
stamping-ground-singapore-2,4.0,1599
stamping-ground-singapore-2,4.0,2043
one28-singapore,3.0,2237
one28-singapore,3.0,2043
cocoa-colony-singapore,5.0,1051
cocoa-colony-singapore,5.0,1022
cocoa-colony-singapore,5.0,2043
nanyang-old-coffee-singapore,5.0,2141
nanyang-old-coffee-singapore,5.0,23
nanyang-old-coffee-singapore,5.0,2271
nanyang-old-coffee-singapore,5.0,2043
chye-seng-huat-hardware-singapore,5.0,164
chye-seng-huat-hardware-singapore,5.0,407
chye-seng-huat-hardware-singapore,5.0,1222
chye-seng-huat-hardware-singapore,5.0,75
chye-seng-huat-hardware-singapore,5.0,2237
chye-seng-huat-hardware-singapore,5.0,1894
chye-seng-huat-hardware-singapore,5.0,1877
chye-seng-huat-hardware-singapore,5.0,1293
chye-seng-huat-hardware-singapore,5.0,198
chye-seng-huat-hardware-singapore,5.0,152
chye-seng-huat-hardware-singapore,5.0,186
chye-seng-huat-hardware-singapore,5.0,809
chye-seng-huat-hardware-singapore,5.0,1880
chye-seng-huat-hardware-singapore,5.0,713
chye-seng-huat-hardware-singapore,5.0,105
chye-seng-huat-hardware-singapore,5.0,2350
chye-seng-huat-hardware-singapore,5.0,789
chye-seng-huat-hardware-singapore,5.0,2073
chye-seng-huat-hardware-singapore,5.0,671
chye-seng-huat-hardware-singapore,5.0,1274
chye-seng-huat-hardware-singapore,5.0,1276
chye-seng-huat-hardware-singapore,5.0,209
chye-seng-huat-hardware-singapore,5.0,328
chye-seng-huat-hardware-singapore,5.0,2192
chye-seng-huat-hardware-singapore,5.0,2043
espressivo-cafe-singapore,5.0,2043
round-8-singapore,4.0,675
round-8-singapore,4.0,1316
round-8-singapore,4.0,2043
kith-cafe-singapore-7,2.0,1667
kith-cafe-singapore-7,2.0,75
kith-cafe-singapore-7,2.0,2043
tai-lei-loi-kei-macau-singapore,4.0,2043
milksha-singapore,5.0,18
milksha-singapore,5.0,2043
the-signature-patisserie-singapore-2,5.0,2043
smoothy-de-cafe-singapore,4.0,1274
smoothy-de-cafe-singapore,4.0,2043
lee-siau-ling-cafe-singapore,5.0,2043
moly-cafe-singapore,5.0,76
moly-cafe-singapore,5.0,2043
artease-singapore-2,4.0,2377
artease-singapore-2,4.0,2043
starbucks-singapore-52,3.0,2061
starbucks-singapore-52,3.0,2043
